Day,Camera,Site,Box Number,Image Number,Tile Number,Fish ID,Length,Notes,,,
2021,1,Acer,5,6432,95,french grunt (Haemulon flavolineatum),22.300,,,,
2021,1,Acer,5,6433,95,french grunt (Haemulon flavolineatum),20.880,,,,
2021,1,Acer,5,6456,61,french grunt (Haemulon flavolineatum),15.497,,,,
2021,1,Acer,5,6456,61,french grunt (Haemulon flavolineatum),12.480,,,,
2021,1,Acer,6,6510,60,french grunt (Haemulon flavolineatum),16.574,,,,
2021,1,Acer,6,6545,78,french grunt (Haemulon flavolineatum),11.432,probably longer but tile was much higher up than fish,,,
2021,1,Acer,6,6545,78,french grunt (Haemulon flavolineatum),8.753,probably longer but tile was much higher up than fish,,,
2021,1,Acer,6,6550,81,french grunt (Haemulon flavolineatum),14.610,,,,
2021,1,Acer,6,6550,81,french grunt (Haemulon flavolineatum),13.046,,,,
2021,1,Acer,6,6550,81,french grunt (Haemulon flavolineatum),12.786,,,,
2021,1,Acer,6,6550,81,french grunt (Haemulon flavolineatum),11.814,,,,
2021,1,Acer,6,6550,81,french grunt (Haemulon flavolineatum),16.202,,,,
2021,1,Acer,6,6569,76,french grunt (Haemulon flavolineatum),18.140,,,,
2021,1,Acer,6,6585,10,french grunt (Haemulon flavolineatum),16.354,,,,
2021,1,Acer,6,6592,16,french grunt (Haemulon flavolineatum),16.272,,,,
2021,1,Acer,6,6605,47,french grunt (Haemulon flavolineatum),17.828,,,,
2021,1,Acer,6,6618,12,french grunt (Haemulon flavolineatum),16.675,,,,
2021,1,Acer,6,6668,39,french grunt (Haemulon flavolineatum),13.634,,,,
2021,1,Acer,6,6671,64,french grunt (Haemulon flavolineatum),13.628,,,,
2021,1,Acer,6,6671,64,french grunt (Haemulon flavolineatum),11.519,,,,
2021,1,Acer,6,6671,64,french grunt (Haemulon flavolineatum),11.176,,,,
2021,1,Acer,6,6671,64,french grunt (Haemulon flavolineatum),14.080,,,,
2021,1,Acer,6,6671,64,french grunt (Haemulon flavolineatum),11.197,,,,
2021,1,Acer,6,6671,64,french grunt (Haemulon flavolineatum),13.329,,,,
2021,1,Acer,6,6671,64,french grunt (Haemulon flavolineatum),13.842,,,,
2021,1,Acer,6,6671,64,french grunt (Haemulon flavolineatum),12.259,,,,
2021,1,Acer,6,6671,64,french grunt (Haemulon flavolineatum),14.468,,,,
2021,1,Acer,6,6706,40,french grunt (Haemulon flavolineatum),15.517,,,,
2021,1,Acer,6,6717,9,french grunt (Haemulon flavolineatum),14.191,,,,
2021,1,Acer,6,6743,34,french grunt (Haemulon flavolineatum),13.372,,,,
2021,1,Acer,6,6766,57,french grunt (Haemulon flavolineatum),15.644,,,,
2021,1,Acer,6,6788,45,french grunt (Haemulon flavolineatum),14.148,,,,
2021,1,Acer,6,6788,45,french grunt (Haemulon flavolineatum),20.115,,,,
2021,1,Acer,6,6844,20,french grunt (Haemulon flavolineatum),13.664,,,,
2021,1,Acer,6,6889,2,french grunt (Haemulon flavolineatum),17.480,,,,
2021,1,Acer,6,6932,98,french grunt (Haemulon flavolineatum),16.622,,,,
2021,1,Acer,6,6932,98,french grunt (Haemulon flavolineatum),14.065,,,,
2021,1,Acer,5,5732,6,grey snapper (Lutjanus griseus),21.228,,,,
2021,1,Acer,5,5732,6,grey snapper (Lutjanus griseus),20.516,,,,
2021,1,Acer,5,5882,32,grey snapper (Lutjanus griseus),22.162,,,,
2021,1,Acer,5,5882,32,grey snapper (Lutjanus griseus),20.327,,,,
2021,1,Acer,5,5882,32,grey snapper (Lutjanus griseus),24.524,,,,
2021,1,Acer,5,5882,32,grey snapper (Lutjanus griseus),20.804,,,,
2021,1,Acer,5,5900,88,grey snapper (Lutjanus griseus),19.731,,,,
2021,1,Acer,5,5900,88,grey snapper (Lutjanus griseus),18.767,,,,
2021,1,Acer,5,5900,88,grey snapper (Lutjanus griseus),19.441,,,,
2021,1,Acer,5,5900,88,grey snapper (Lutjanus griseus),17.211,,,,
2021,1,Acer,5,5907,88,grey snapper (Lutjanus griseus),17.211,,,,
2021,1,Acer,5,6021,93,grey snapper (Lutjanus griseus),18.081,,,,
2021,1,Acer,5,6030,77,grey snapper (Lutjanus griseus),19.668,,,,
2021,1,Acer,6,6579,38,grey snapper (Lutjanus griseus),23.120,,,,
2021,1,Acer,6,6678,7,grey snapper (Lutjanus griseus),16.839,,,,
2021,1,Acer,6,6679,7,grey snapper (Lutjanus griseus),20.460,,,,
2021,1,Acer,6,6705,19,grey snapper (Lutjanus griseus),17.357,,,,
2021,1,Acer,1 and 2 long,3510,90,grouper/sea bass sp 2 (Serranidae sp.),15.688,could be rock hind (Epinephelus adscensionis) or graysby (Cephalopholis cruentata),,,
2021,1,Acer,1 and 2 long,3565,69,harlequin bass (Serranus tigrinus),7.720,,,,
2021,1,Acer,1,978,53,ocean surgeonfish (Acanthurus tractus),13.364,dark color phase,,,
2021,1,Acer,1,1316,72,ocean surgeonfish (Acanthurus tractus),11.412,probably longer but angle of tile and fish made it difficult to measure,,,
2021,1,Acer,1,1498,63,ocean surgeonfish (Acanthurus tractus),10.936,dark color phase,,,
2021,1,Acer,2,1734,6,ocean surgeonfish (Acanthurus tractus),14.557,dark color phase,,,
2021,1,Acer,1 and 2 long,3180,43,ocean surgeonfish (Acanthurus tractus),9.388,dark color phase,,,
2021,1,Acer,1 and 2 long,3470,5,ocean surgeonfish (Acanthurus tractus),15.165,dark color phase,,,
2021,1,Acer,3,3984,79,ocean surgeonfish (Acanthurus tractus) ,9.558,dark color phase,,,
2021,1,Acer,5,5724,5,ocean surgeonfish (Acanthurus tractus) ,12.355,dark color phase,,,
2021,1,Acer,5,5732,6,ocean surgeonfish (Acanthurus tractus) ,16.227,dark color phase,,,
2021,1,Acer,5,6089,20,ocean surgeonfish (Acanthurus tractus) ,11.718,,,,
2021,1,Acer,6,6679,7,ocean surgeonfish (Acanthurus tractus) ,15.349,,,,
2021,1,Acer,5,5923,94,orangespotted file (Cantherhines pullus),9.155,,,,
2021,1,Acer,6,6622,18,orangespotted file (Cantherhines pullus),9.916,,,,
2021,1,Acer,2,1851,83,parrot sp 1 (Scaridae sp.),2.243,probably redband parrot juvenile (Sparisoma aurofrenatum),,,
2021,1,Acer,2,2282,78,parrot sp 1 (Scaridae sp.),3.511,probably redband parrot juvenile (Sparisoma aurofrenatum),,,
2021,1,Acer,2,2381,93,parrot sp 1 (Scaridae sp.),2.738,probably redband parrot juvenile (Sparisoma aurofrenatum),,,
2021,1,Acer,2,2083,89,parrot sp 3 (Scaridae sp.),19.479,might be princess parrot (Scarus taeniopterus),,,
2021,1,Acer,2,2393,94,parrot sp 3 (Scaridae sp.),13.505,might be princess parrot (Scarus taeniopterus),,,
2021,1,Acer,2,2115,20,parrot sp 4 (Scaridae sp.),5.130,might be striped parrot initial phase with yellow tail (Scarus iseri),,,
2021,1,Acer,3,3718,36,parrot sp 5,6.276,"green in color, located in top right corner of photo",,,
2021,1,Acer,1 and 2 long,3288,14,porkfish (Anisotremus virginicus),21.144,,,,
2021,1,Acer,6,6679,7,princess parrot initial phase (Scarus taeniopterus),12.791,,,,
2021,1,Acer,4,5182,62,puddingwife juvenile (Halichoeres radiatus),5.773,,,,
2021,1,Acer,4,5191,61,puddingwife juvenile (Halichoeres radiatus),5.895,,,,
2021,1,Acer,3,3937,76,redband parrot initial phase (Sparisoma aurofrenatum),7.758,,,,
2021,1,Acer,4,5522,29,redband parrot initial phase (Sparisoma aurofrenatum),7.645,,,,
2021,1,Acer,5,6086,20,redband parrot initial phase (Sparisoma aurofrenatum),9.138,,,,
2021,1,Acer,6,6621,18,redband parrot initial phase (Sparisoma aurofrenatum),14.711,,,,
2021,1,Acer,6,6678,7,redband parrot initial phase (Sparisoma aurofrenatum),16.740,,,,
2021,1,Acer,6,6679,7,redband parrot initial phase (Sparisoma aurofrenatum),16.015,,,,
2021,1,Acer,1,1293,28,redband parrot juvenile (Sparisoma aurofrenatum),6.519,,,,
2021,1,Acer,1,1293,28,redband parrot juvenile (Sparisoma aurofrenatum),2.907,,,,
2021,1,Acer,1,1620,99,redband parrot juvenile (Sparisoma aurofrenatum),6.115,,,,
2021,1,Acer,1,1620,99,redband parrot juvenile (Sparisoma aurofrenatum),2.785,,,,
2021,1,Acer,2,1908,21,redband parrot juvenile (Sparisoma aurofrenatum),6.366,,,,
2021,1,Acer,2,2282,78,redband parrot juvenile (Sparisoma aurofrenatum),4.821,,,,
2021,1,Acer,2,2381,93,redband parrot juvenile (Sparisoma aurofrenatum),5.723,,,,
2021,1,Acer,2,2381,93,redband parrot juvenile (Sparisoma aurofrenatum),5.199,,,,
2021,1,Acer,2,2381,93,redband parrot juvenile (Sparisoma aurofrenatum),3.645,,,,
2021,1,Acer,1 and 2 long,3506,90,redband parrot juvenile (Sparisoma aurofrenatum),4.593,,,,
2021,1,Acer,1 and 2 long,3506,90,redband parrot juvenile (Sparisoma aurofrenatum),3.291,,,,
2021,1,Acer,3,3684,88,redband parrot juvenile (Sparisoma aurofrenatum),3.885,,,,
2021,1,Acer,3,3684,88,redband parrot juvenile (Sparisoma aurofrenatum),1.687,,,,
2021,1,Acer,3,3965,39,redband parrot juvenile (Sparisoma aurofrenatum),4.316,,,,
2021,1,Acer,3,3984,79,redband parrot juvenile (Sparisoma aurofrenatum),10.633,,,,
2021,1,Acer,3,4082,2,redband parrot juvenile (Sparisoma aurofrenatum),2.614,,,,
2021,1,Acer,3,4153,38,redband parrot juvenile (Sparisoma aurofrenatum),2.802,,,,
2021,1,Acer,5,5868,97,redband parrot juvenile (Sparisoma aurofrenatum),8.039,,,,
2021,1,Acer,5,5885,32,redband parrot juvenile (Sparisoma aurofrenatum),2.763,,,,
2021,1,Acer,5,5886,32,redband parrot juvenile (Sparisoma aurofrenatum),1.175,,,,
2021,1,Acer,5,5886,32,redband parrot juvenile (Sparisoma aurofrenatum),3.031,,,,
2021,1,Acer,5,5886,32,redband parrot juvenile (Sparisoma aurofrenatum),3.595,,,,
2021,1,Acer,5,5886,32,redband parrot juvenile (Sparisoma aurofrenatum),1.863,,,,
2021,1,Acer,5,5915,94,redband parrot juvenile (Sparisoma aurofrenatum),5.642,,,,
2021,1,Acer,5,5916,94,redband parrot juvenile (Sparisoma aurofrenatum),2.157,,,,
2021,1,Acer,5,5993,82,redband parrot juvenile (Sparisoma aurofrenatum),2.042,,,,
2021,1,Acer,5,5993,82,redband parrot juvenile (Sparisoma aurofrenatum),1.783,,,,
2021,1,Acer,5,5997,82,redband parrot juvenile (Sparisoma aurofrenatum),3.032,,,,
2021,1,Acer,5,6137,82,redband parrot juvenile (Sparisoma aurofrenatum),3.021,,,,
2021,1,Acer,5,6137,82,redband parrot juvenile (Sparisoma aurofrenatum),2.357,,,,
2021,1,Acer,5,6137,82,redband parrot juvenile (Sparisoma aurofrenatum),4.440,,,,
2021,1,Acer,6,6495,79,redband parrot juvenile (Sparisoma aurofrenatum),3.774,,,,
2021,1,Acer,6,6495,79,redband parrot juvenile (Sparisoma aurofrenatum),4.751,,,,
2021,1,Acer,6,6507,60,redband parrot juvenile (Sparisoma aurofrenatum),3.135,,,,
2021,1,Acer,6,6507,60,redband parrot juvenile (Sparisoma aurofrenatum),5.325,,,,
2021,1,Acer,6,6525,3,redband parrot juvenile (Sparisoma aurofrenatum),6.611,,,,
2021,1,Acer,6,6581,38,redband parrot juvenile (Sparisoma aurofrenatum),7.923,,,,
2021,1,Acer,6,6581,38,redband parrot juvenile (Sparisoma aurofrenatum),4.207,,,,
2021,1,Acer,6,6581,38,redband parrot juvenile (Sparisoma aurofrenatum),3.773,,,,
2021,1,Acer,6,6581,38,redband parrot juvenile (Sparisoma aurofrenatum),3.126,,,,
2021,1,Acer,6,6712,59,redband parrot juvenile (Sparisoma aurofrenatum),5.809,,,,
2021,1,Acer,6,6887,2,redband parrot juvenile (Sparisoma aurofrenatum),1.329,,,,
2021,1,Acer,6,6888,2,redband parrot juvenile (Sparisoma aurofrenatum),2.915,,,,
2021,1,Acer,6,7012,42,redband parrot juvenile (Sparisoma aurofrenatum),4.159,,,,
2021,1,Acer,6,7012,42,redband parrot juvenile (Sparisoma aurofrenatum),5.123,,,,
2021,1,Acer,1,1291,28,sharpnose puffer (Canthigaster rostrata),2.135,,,,
2021,1,Acer,1,954,27,slippery dick juvenile (Halichoeres bivittatus),4.793,,,,
2021,1,Acer,1,954,27,slippery dick juvenile (Halichoeres bivittatus),4.604,,,,
2021,1,Acer,1,954,27,slippery dick juvenile (Halichoeres bivittatus),2.957,,,,
2021,1,Acer,1,960,27,slippery dick juvenile (Halichoeres bivittatus),5.778,,,,
2021,1,Acer,1,1245,61,slippery dick juvenile (Halichoeres bivittatus),5.069,,,,
2021,1,Acer,1,1247,61,slippery dick juvenile (Halichoeres bivittatus),2.562,,,,
2021,1,Acer,1 and 2 long,2562,26,slippery dick juvenile (Halichoeres bivittatus),6.500,,,,
2021,1,Acer,1 and 2 long,3175,61,slippery dick juvenile (Halichoeres bivittatus),8.339,,,,
2021,1,Acer,1 and 2 long,3539,37,slippery dick juvenile (Halichoeres bivittatus),8.250,,,,
2021,1,Acer,1 and 2 long,3545,37,slippery dick juvenile (Halichoeres bivittatus),3.204,,,,
2021,1,Acer,1 and 2 long,3545,37,slippery dick juvenile (Halichoeres bivittatus),4.239,,,,
2021,1,Acer,1 and 2 long,3545,37,slippery dick juvenile (Halichoeres bivittatus),3.128,,,,
2021,1,Acer,3,3653,93,slippery dick juvenile (Halichoeres bivittatus),3.236,,,,
2021,1,Acer,3,3653,93,slippery dick juvenile (Halichoeres bivittatus),4.043,,,,
2021,1,Acer,3,3653,93,slippery dick juvenile (Halichoeres bivittatus),3.060,,,,
2021,1,Acer,3,3656,51,slippery dick juvenile (Halichoeres bivittatus),4.990,,,,
2021,1,Acer,3,3718,36,slippery dick juvenile (Halichoeres bivittatus),6.257,,,,
2021,1,Acer,3,3964,39,slippery dick juvenile (Halichoeres bivittatus),2.169,,,,
2021,1,Acer,3,4219,98,slippery dick juvenile (Halichoeres bivittatus),6.318,,,,
2021,1,Acer,3,4585,17,slippery dick juvenile (Halichoeres bivittatus),3.478,,,,
2021,1,Acer,3,4585,17,slippery dick juvenile (Halichoeres bivittatus),2.998,,,,
2021,1,Acer,3,4585,17,slippery dick juvenile (Halichoeres bivittatus),3.527,,,,
2021,1,Acer,6,6992,8,slippery dick juvenile (Halichoeres bivittatus),7.086,,,,
2021,1,Acer,3,4430,59,smallmouth grunt (Haemulon chrysargyreum) ,14.813,,,,
2021,1,Acer,4,4636,59,smallmouth grunt (Haemulon chrysargyreum) ,14.494,,,,
2021,1,Acer,4,4636,59,smallmouth grunt (Haemulon chrysargyreum) ,15.253,,,,
2021,1,Acer,4,4636,59,smallmouth grunt (Haemulon chrysargyreum) ,15.900,,,,
2021,1,Acer,4,4636,59,smallmouth grunt (Haemulon chrysargyreum) ,15.395,,,,
2021,1,Acer,4,4966,67,smallmouth grunt (Haemulon chrysargyreum) ,16.274,,,,
2021,1,Acer,4,4966,67,smallmouth grunt (Haemulon chrysargyreum) ,15.087,,,,
2021,1,Acer,4,4966,67,smallmouth grunt (Haemulon chrysargyreum) ,16.201,,,,
2021,1,Acer,5,5876,52,smallmouth grunt (Haemulon chrysargyreum) ,13.570,,,,
2021,1,Acer,5,5876,52,smallmouth grunt (Haemulon chrysargyreum) ,13.180,,,,
2021,1,Acer,5,5876,52,smallmouth grunt (Haemulon chrysargyreum) ,14.280,,,,
2021,1,Acer,5,5876,52,smallmouth grunt (Haemulon chrysargyreum) ,13.977,,,,
2021,1,Acer,5,5882,32,smallmouth grunt (Haemulon chrysargyreum) ,16.794,,,,
2021,1,Acer,6,6671,64,smallmouth grunt (Haemulon chrysargyreum) ,15.867,,,,
2021,1,Acer,6,6932,98,smallmouth grunt (Haemulon chrysargyreum) ,20.728,,,,
2021,1,Acer,1,1416,65,stoplight parrot juvenile (Sparisoma viride),12.533,,,,
2021,1,Acer,1,1619,99,stoplight parrot juvenile (Sparisoma viride),9.592,,,,
2021,1,Acer,1,1619,99,stoplight parrot juvenile (Sparisoma viride),7.143,,,,
2021,1,Acer,2,2384,93,stoplight parrot juvenile (Sparisoma viride),1.746,,,,
2021,1,Acer,1 and 2 long,3550,33,stoplight parrot juvenile (Sparisoma viride),3.899,,,,
2021,1,Acer,3,3984,79,stoplight parrot juvenile (Sparisoma viride),7.527,,,,
2021,1,Acer,3,4428,59,stoplight parrot juvenile (Sparisoma viride),2.185,,,,
2021,1,Acer,4,4640,59,stoplight parrot juvenile (Sparisoma viride),2.010,,,,
2021,1,Acer,5,5867,97,stoplight parrot juvenile (Sparisoma viride),5.681,,,,
2021,1,Acer,5,5882,32,stoplight parrot juvenile (Sparisoma viride),14.371,,,,
2021,1,Acer,5,5915,94,stoplight parrot juvenile (Sparisoma viride),5.615,,,,
2021,1,Acer,5,5915,94,stoplight parrot juvenile (Sparisoma viride),6.188,,,,
2021,1,Acer,6,6668,39,stoplight parrot juvenile (Sparisoma viride),11.888,,,,
2021,1,Acer,6,6887,2,stoplight parrot juvenile (Sparisoma viride),3.948,,,,
2021,1,Acer,5,6076,89,striped parrot (Scarus iseri),20.997,,,,
2021,1,Acer,5,5867,97,striped parrot initial phase (Scarus iseri) ,12.815,yellow tail variation,,,
2021,1,Acer,5,6226,90,striped parrot initial phase (Scarus iseri) ,10.412,yellow tail variation,,,
2021,1,Acer,2,1735,6,striped parrot juvenile/initial phase (Scarus iseri),5.624,,,,
2021,1,Acer,2,2115,20,striped parrot juvenile/initial phase (Scarus iseri),7.494,,,,
2021,1,Acer,3,3964,39,striped parrot juvenile/initial phase (Scarus iseri),7.971,,,,
2021,1,Acer,3,3984,79,striped parrot juvenile/initial phase (Scarus iseri),8.009,,,,
2021,1,Acer,3,3984,79,striped parrot juvenile/initial phase (Scarus iseri),8.743,,,,
2021,1,Acer,4,5157,43,striped parrot juvenile/initial phase (Scarus iseri),4.284,,,,
2021,1,Acer,4,5157,43,striped parrot juvenile/initial phase (Scarus iseri),3.722,,,,
2021,1,Acer,5,5872,52,striped parrot juvenile/initial phase (Scarus iseri),9.290,,,,
2021,1,Acer,5,6045,80,striped parrot juvenile/initial phase (Scarus iseri),9.957,,,,
2021,1,Acer,5,6086,20,striped parrot juvenile/initial phase (Scarus iseri),11.712,,,,
2021,1,Acer,6,6622,18,striped parrot juvenile/initial phase (Scarus iseri),13.431,,,,
2021,1,Acer,6,6691,23,striped parrot juvenile/initial phase (Scarus iseri),3.196,,,,
2021,1,Acer,6,6691,23,striped parrot juvenile/initial phase (Scarus iseri),13.853,,,,
2021,1,Acer,6,6713,59,striped parrot juvenile/initial phase (Scarus iseri),2.354,,,,
2021,1,Acer,3,3836,24,white grunt (Haemulon plumierii),21.339,,,,
2021,1,Acer,3,3953,8,white grunt (Haemulon plumierii),12.523,,,,
2021,1,Acer,3,3953,8,white grunt (Haemulon plumierii),15.047,,,,
2021,1,Acer,3,3953,8,white grunt (Haemulon plumierii),13.473,,,,
2021,1,Acer,3,3963,39,white grunt (Haemulon plumierii),16.029,,,,
2021,1,Acer,3,3980,79,white grunt (Haemulon plumierii),17.587,,,,
2021,1,Acer,3,3981,79,white grunt (Haemulon plumierii),13.927,,,,
2021,1,Acer,3,3981,79,white grunt (Haemulon plumierii),12.858,,,,
2021,1,Acer,3,4078,2,white grunt (Haemulon plumierii),27.401,,,,
2021,1,Acer,3,4078,2,white grunt (Haemulon plumierii),25.139,,,,
2021,1,Acer,3,4078,2,white grunt (Haemulon plumierii),20.379,,,,
2021,1,Acer,3,4078,2,white grunt (Haemulon plumierii),20.701,,,,
2021,1,Acer,3,4082,2,white grunt (Haemulon plumierii),20.464,,,,
2021,1,Acer,3,4091,35,white grunt (Haemulon plumierii),17.807,,,,
2021,1,Acer,3,4134,19,white grunt (Haemulon plumierii),14.792,,,,
2021,1,Acer,3,4134,19,white grunt (Haemulon plumierii),13.636,,,,
2021,1,Acer,3,4134,19,white grunt (Haemulon plumierii),12.132,,,,
2021,1,Acer,3,4136,40,white grunt (Haemulon plumierii),16.714,,,,
2021,1,Acer,3,4153,38,white grunt (Haemulon plumierii),17.116,,,,
2021,1,Acer,3,4428,59,white grunt (Haemulon plumierii),12.434,,,,
2021,1,Acer,3,4430,59,white grunt (Haemulon plumierii),13.265,,,,
2021,1,Acer,3,4430,59,white grunt (Haemulon plumierii),9.870,,,,
2021,1,Acer,4,4620,19,white grunt (Haemulon plumierii),19.049,,,,
2021,1,Acer,4,4636,59,white grunt (Haemulon plumierii),12.919,,,,
2021,1,Acer,4,4640,59,white grunt (Haemulon plumierii),9.730,,,,
2021,1,Acer,4,4651,35,white grunt (Haemulon plumierii),15.273,,,,
2021,1,Acer,4,4687,86,white grunt (Haemulon plumierii),13.637,,,,
2021,1,Acer,4,4705,25,white grunt (Haemulon plumierii),16.858,,,,
2021,1,Acer,4,4804,30,white grunt (Haemulon plumierii),12.390,,,,
2021,1,Acer,4,4967,67,white grunt (Haemulon plumierii),13.557,,,,
2021,1,Acer,4,5063,74,white grunt (Haemulon plumierii),20.561,,,,
2021,1,Acer,4,5171,63,white grunt (Haemulon plumierii),16.195,,,,
2021,1,Acer,4,5177,62,white grunt (Haemulon plumierii),16.282,,,,
2021,1,Acer,4,5187,61,white grunt (Haemulon plumierii),21.890,,,,
2021,1,Acer,5,5665,4,white grunt (Haemulon plumierii),20.394,,,,
2021,1,Acer,5,5900,88,white grunt (Haemulon plumierii),19.911,,,,
2021,1,Acer,5,5907,88,white grunt (Haemulon plumierii),9.364,,,,
2021,1,Acer,5,5923,94,white grunt (Haemulon plumierii),13.526,,,,
2021,1,Acer,5,6001,100,white grunt (Haemulon plumierii),21.134,,,,
2021,1,Acer,5,6013,93,white grunt (Haemulon plumierii),18.222,,,,
2021,1,Acer,5,6026,77,white grunt (Haemulon plumierii),21.729,,,,
2021,1,Acer,5,6045,80,white grunt (Haemulon plumierii),20.211,,,,
2021,1,Acer,5,6052,99,white grunt (Haemulon plumierii),22.482,,,,
2021,1,Acer,5,6076,89,white grunt (Haemulon plumierii),20.328,,,,
2021,1,Acer,5,6089,20,white grunt (Haemulon plumierii),12.780,,,,
2021,1,Acer,5,6108,33,white grunt (Haemulon plumierii),19.393,,,,
2021,1,Acer,5,6455,61,white grunt (Haemulon plumierii),15.835,,,,
2021,1,Acer,6,6668,39,white grunt (Haemulon plumierii),14.792,,,,
2021,1,Acer,6,6671,64,white grunt (Haemulon plumierii),12.202,,,,
2021,1,Acer,6,6673,64,white grunt (Haemulon plumierii),14.449,,,,
2021,1,Acer,6,6714,59,white grunt (Haemulon plumierii),20.820,,,,
2021,1,Acer,6,6716,9,white grunt (Haemulon plumierii),19.646,,,,
2021,1,Acer,6,6740,34,white grunt (Haemulon plumierii),13.976,,,,
2021,1,Acer,6,6743,34,white grunt (Haemulon plumierii),16.381,,,,
2021,1,Acer,6,6932,98,white grunt (Haemulon plumierii),17.774,,,,
2021,1,Acer,3,4585,17,wrasse sp 3 (Labridae sp.),2.504,"might be bluehead wrasse (Thalassoma bifasciatum) juvenile/initial phase midbody stripe variation with yellow back but too dark and blurry to identify, appears to have yellow and black lateral stripes, located in middle of far left part of photo",,,
2021,1,Acer,2,1735,6,wrasse sp 4 (Labridae sp.),2.481,"could be yellowhead wrasse juvenile (Halichoeres garnoti), located in top right corner of photo to the left of the striped parrot juvenile/initial phase",,,
2021,1,Acer,2,1735,6,wrasse sp 4 (Labridae sp.),1.947,"could be yellowhead wrasse juvenile (Halichoeres garnoti), located in top right corner of photo to the left of the striped parrot juvenile/initial phase",,,
2021,1,Acer,1 and 2 long,3545,37,wrasse sp 5 (Labridae sp.) ,3.849,"not yellowhead wrasse, maybe bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum), yellowish green back, whitish belly, potentially has light lateral stripe but too blurry to tell for sure",,,
2021,1,Acer,1 and 2 long,3545,37,wrasse sp 5 (Labridae sp.) ,3.460,"not yellowhead wrasse, maybe bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum), yellowish green back, whitish belly, potentially has light lateral stripe but too blurry to tell for sure",,,
2021,1,Acer,1 and 2 long,3545,37,wrasse sp 5 (Labridae sp.) ,2.980,"not yellowhead wrasse, maybe bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum), yellowish green back, whitish belly, potentially has light lateral stripe but too blurry to tell for sure",,,
2021,1,Acer,6,6668,39,wrasse sp 5 (Labridae sp.) ,7.927,"looks like bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum) midbody stripe variation with yellow back, could also be some kind of parrot (Scaridae), green/yellow/redish in color, located to the right of french grunt",,,
2021,1,Acer,2,2214,32,yellowhead wrasse (Halichoeres garnoti),10.911,,,,
2021,1,Acer,1 and 2 long,3479,32,yellowhead wrasse (Halichoeres garnoti),12.833,,,,
2021,1,Acer,1,1563,66,yellowhead wrasse initial phase (Halichoeres garnoti),7.433,,,,
2021,1,Acer,1,1620,99,yellowhead wrasse initial phase (Halichoeres garnoti),6.755,,,,
2021,1,Acer,2,2282,78,yellowhead wrasse initial phase (Halichoeres garnoti),5.574,,,,
2021,1,Acer,2,2381,93,yellowhead wrasse initial phase (Halichoeres garnoti),6.064,,,,
2021,1,Acer,1 and 2 long,3237,96,yellowhead wrasse initial phase (Halichoeres garnoti),6.376,,,,
2021,1,Acer,3,3981,79,yellowhead wrasse initial phase (Halichoeres garnoti),12.310,,,,
2021,1,Acer,3,4594,77,yellowhead wrasse initial phase (Halichoeres garnoti),10.993,,,,
2021,1,Acer,5,5868,97,yellowhead wrasse initial phase (Halichoeres garnoti),10.993,,,,
2021,1,Acer,5,6045,80,yellowhead wrasse initial phase (Halichoeres garnoti),11.839,,,,
2021,1,Acer,6,6619,12,yellowhead wrasse initial phase (Halichoeres garnoti),13.648,,,,
2021,1,Acer,6,6713,59,yellowhead wrasse initial phase (Halichoeres garnoti),6.063,,,,
2021,1,Acer,1,1293,28,yellowhead wrasse juvenile (Halichoeres garnoti),4.473,,,,
2021,1,Acer,1,1293,28,yellowhead wrasse juvenile (Halichoeres garnoti),3.086,,,,
2021,1,Acer,1,1293,28,yellowhead wrasse juvenile (Halichoeres garnoti),3.120,,,,
2021,1,Acer,2,1851,83,yellowhead wrasse juvenile (Halichoeres garnoti),3.871,,,,
2021,1,Acer,2,2381,93,yellowhead wrasse juvenile (Halichoeres garnoti),4.434,,,,
2021,1,Acer,2,2395,95,yellowhead wrasse juvenile (Halichoeres garnoti),4.416,,,,
2021,1,Acer,1 and 2 long,3506,90,yellowhead wrasse juvenile (Halichoeres garnoti),5.531,,,,
2021,1,Acer,3,3684,88,yellowhead wrasse juvenile (Halichoeres garnoti),5.428,,,,
2021,1,Acer,3,3964,39,yellowhead wrasse juvenile (Halichoeres garnoti),3.352,,,,
2021,1,Acer,3,3964,39,yellowhead wrasse juvenile (Halichoeres garnoti),2.169,,,,
2021,1,Acer,3,3965,39,yellowhead wrasse juvenile (Halichoeres garnoti),2.244,,,,
2021,1,Acer,3,3965,39,yellowhead wrasse juvenile (Halichoeres garnoti),5.283,,,,
2021,1,Acer,3,4023,34,yellowhead wrasse juvenile (Halichoeres garnoti),2.553,,,,
2021,1,Acer,3,4082,2,yellowhead wrasse juvenile (Halichoeres garnoti),3.793,,,,
2021,1,Acer,3,4082,2,yellowhead wrasse juvenile (Halichoeres garnoti),3.997,,,,
2021,1,Acer,4,5159,43,yellowhead wrasse juvenile (Halichoeres garnoti),5.221,,,,
2021,1,Acer,4,5329,71,yellowhead wrasse juvenile (Halichoeres garnoti),5.223,,,,
2021,1,Acer,5,5718,75,yellowhead wrasse juvenile (Halichoeres garnoti),5.398,,,,
2021,1,Acer,5,5871,97,yellowhead wrasse juvenile (Halichoeres garnoti),7.216,,,,
